avg_nutrition_score,avg_toxicity_score,avg_processed_score,avg_hormonal_score,avg_overall_score,scan_frequency_weekly,scan_count,healthy_scan_ratio,high_toxicity_ratio,cosmetic_ratio,food_ratio,label
53,52,51,34,54,3,16,0.36,0.62,0.047382168764817476,0.59,balanced_user
88,69,77,37,51,9,36,0.15,0.88,0.75,0.63,hormonal_risk
47,59,82,49,39,2,1,0.1,0.5,0.16,0.88,processed_food_heavy
100,52,43,12,73,10,43,0.65,0.61,0.15,0.87,balanced_user
27,63,99,53,28,1,3,0.12,0.78,0.05,0.99,processed_food_heavy
42,72,58,38,43,6,23,0.25,0.65,0.06,0.89,processed_food_heavy
24,48,50,85,35,5,8,0.34,0.53,0.05,0.67,processed_food_heavy
86,39,47,18,70,13,62,0.68,0.39,0.12,0.42,balanced_user
51,28,36,15,68,11,49,0.86,0.43,0.11,0.47,healthy_trend
81,58,58,30,58,10,39,0.24,0.66,0.13,0.9,toxin_risk
37,81,100,23,33,3,14,0.04,0.51,0.16,0.0,processed_food_heavy
61,22,31,29,69,12,45,0.81,0.21,0.0,0.47,healthy_trend
99,60,57,57,56,11,41,0.1,0.64,0.39,0.48,hormonal_risk
54,72,62,34,46,11,41,0.47,0.6,0.0156162817361603,0.46,toxin_risk
51,61,70,97,30,3,9,0.47,0.67,0.83,0.5,hormonal_risk
50,48,29,33,60,8,32,0.42,0.41,0.28,0.0,balanced_user
60,63,77,78,35,11,49,0.35,0.67,0.74,0.69,hormonal_risk
33,82,58,27,41,9,38,0.46,0.75,0.11,0.5,toxin_risk
50,56,88,65,35,4,19,0.02,0.55,0.16,0.86,processed_food_heavy
46,68,40,81,39,12,38,0.33,0.39,0.37,0.31,hormonal_risk
41,74,55,92,30,8,20,0.2,0.7,0.94,0.66,hormonal_risk
50,72,42,28,52,3,18,0.17,0.63,0.15,0.54,toxin_risk
56,88,83,44,35,1,8,0.29,0.66,0.09,0.81,processed_food_heavy
83,0,23,0,90,17,67,0.78,0.05,0.28,0.61,healthy_trend
41,80,44,66,37,8,36,0.13,0.9,0.83,0.37,hormonal_risk
79,30,21,17,77,11,39,0.56,0.27,0.03391138091574339,0.74,healthy_trend
16,70,100,36,27,7,27,0.1,0.7,0.18,0.88,processed_food_heavy
55,100,34,35,46,10,31,0.34,0.89,0.0,0.87,toxin_risk
30,68,70,21,42,4,11,0.33,0.51,0.06458546239542073,0.69,processed_food_heavy
77,51,10,25,72,9,34,0.79,0.71,0.12214881514338771,0.57,balanced_user
49,55,97,34,40,5,21,0.27,0.3,0.016921515372602093,0.94,processed_food_heavy
69,14,34,0,80,3,14,0.7,0.21,0.18,0.74,healthy_trend
90,19,30,0,85,3,15,0.66,0.17,0.17,0.56,healthy_trend
49,80,100,36,33,7,27,0.37,0.65,0.06471991616276192,0.84,processed_food_heavy
87,37,38,8,76,2,6,0.6,0.43,0.39,0.56,healthy_trend
0,82,90,33,23,7,17,0.08,0.73,0.2,0.99,processed_food_heavy
30,50,92,38,37,8,34,0.31,0.52,0.026432396221112178,0.92,processed_food_heavy
63,45,41,18,64,3,14,0.35,0.34,0.0,0.0,balanced_user
49,33,49,11,64,10,37,0.71,0.44,0.4,0.8,healthy_trend
64,70,46,76,43,2,4,0.49,0.61,0.77,0.0,hormonal_risk
62,73,43,34,53,4,15,0.23,0.69,0.24,0.84,toxin_risk
62,100,70,36,39,7,24,0.28,1.0,0.05,0.99,processed_food_heavy
36,95,90,47,26,5,25,0.18,1.0,0.09,0.0,processed_food_heavy
67,78,77,36,44,5,24,0.27,0.99,0.04,0.94,processed_food_heavy
65,99,58,84,31,5,17,0.54,0.88,0.3698434857989017,0.6,hormonal_risk
36,94,57,34,37,5,17,0.23,1.0,0.19,0.71,processed_food_heavy
63,54,52,81,44,4,17,0.1,0.45,0.7,0.41,hormonal_risk
13,94,60,44,28,5,28,0.34,0.88,0.13,0.46,toxin_risk
61,50,41,40,57,10,37,0.64,0.43,0.038986962932347886,0.74,balanced_user
75,51,30,27,66,5,24,0.58,0.62,0.25,0.68,balanced_user
79,85,64,46,46,5,20,0.59,0.82,0.0,0.57,toxin_risk
32,75,35,70,38,8,31,0.53,0.98,0.0,0.31,hormonal_risk
58,54,65,67,43,9,27,0.13,0.44,0.33,0.32,hormonal_risk
68,32,47,33,64,8,36,0.37,0.38,0.28,0.88,balanced_user
64,27,51,23,65,16,58,0.65,0.18,0.4,0.7,healthy_trend
35,98,87,63,21,8,29,0.38,0.91,0.14,0.89,processed_food_heavy
49,75,46,41,46,2,11,0.19,0.78,0.13,0.49,toxin_risk
51,67,80,100,26,7,33,0.31,0.72,0.43,0.21,hormonal_risk
61,70,59,42,47,8,32,0.52,0.89,0.34,0.68,toxin_risk
36,29,86,82,34,6,24,0.15,0.28,0.65,0.22,hormonal_risk
49,78,54,59,39,7,23,0.13,0.71,0.91,0.23,hormonal_risk
42,84,55,54,37,2,8,0.31,0.64,0.0,0.0,processed_food_heavy
97,36,25,33,75,3,4,0.83,0.53,0.37,0.64,healthy_trend
31,63,84,17,41,5,15,0.22,0.47,0.2,0.89,processed_food_heavy
32,81,96,47,27,3,14,0.28,0.8,0.12,0.91,processed_food_heavy
64,68,47,10,59,1,6,0.36,0.56,0.08,0.0,toxin_risk
78,93,52,27,51,2,4,0.54,0.99,0.25,0.92,toxin_risk
32,81,55,43,38,2,2,0.2,0.99,0.06,0.79,toxin_risk
67,80,53,60,43,11,48,0.18,0.65,0.0,0.36,hormonal_risk
50,53,10,15,68,3,19,0.68,0.59,0.09315859899971415,0.71,balanced_user
35,43,69,59,41,1,1,0.21,0.57,0.05043059870351374,0.78,processed_food_heavy
62,48,61,5,62,14,61,0.6,0.73,0.17,0.8,balanced_user
49,54,88,21,46,3,9,0.11,0.64,0.16,0.75,processed_food_heavy
62,40,29,18,68,2,13,0.77,0.44,0.13,0.53,healthy_trend
63,22,39,12,72,5,20,0.54,0.22,0.013476818478506115,0.86,balanced_user
70,71,56,39,51,11,44,0.36,0.52,0.17,0.63,toxin_risk
54,55,49,11,59,5,27,0.72,0.66,0.10975180753503289,0.66,balanced_user
26,24,11,9,70,2,5,0.64,0.19,0.21,0.74,healthy_trend
58,93,69,69,31,6,25,0.18,1.0,0.19,0.75,processed_food_heavy
56,42,84,57,43,6,14,0.28,0.54,0.02,0.67,processed_food_heavy
47,55,97,58,34,2,4,0.42,0.48,0.07964615619152544,0.62,processed_food_heavy
29,70,60,70,32,11,49,0.19,0.82,0.2801699581157795,0.22,hormonal_risk
66,73,4,19,67,10,39,0.86,0.74,0.26,0.81,healthy_trend
44,69,70,53,38,14,56,0.42,0.61,0.0,0.62,balanced_user
58,72,70,74,35,8,31,0.5,0.57,0.53,0.6,hormonal_risk
66,41,43,16,66,3,15,0.6,0.23,0.23,0.0,balanced_user
49,100,60,71,29,3,15,0.19,1.0,0.14,0.73,processed_food_heavy
53,85,68,93,26,4,17,0.47,0.86,0.0,0.37,hormonal_risk
54,28,9,4,78,11,47,0.82,0.1,0.14,0.51,healthy_trend
43,87,93,53,27,1,5,0.18,0.93,0.06,0.85,processed_food_heavy
53,40,61,60,48,9,28,0.31,0.16,0.41,0.0,hormonal_risk
48,37,23,13,68,9,35,0.77,0.19,0.33,0.61,balanced_user
83,55,23,42,65,17,67,0.82,0.39,0.39,0.47,healthy_trend
72,65,52,70,46,9,35,0.16,0.52,0.0,0.38,hormonal_risk
52,88,54,31,44,2,2,0.3,1.0,0.29,0.69,toxin_risk
56,78,61,18,49,8,31,0.32,0.82,0.0,0.52,toxin_risk
60,49,38,21,63,3,12,0.8,0.5,0.29,0.6,healthy_trend
90,90,36,12,63,3,10,0.64,0.82,0.15,0.79,balanced_user
32,93,84,17,34,2,8,0.2,1.0,0.19,0.97,processed_food_heavy
68,47,49,39,58,9,31,0.81,0.42,0.2,0.53,healthy_trend
53,86,53,59,38,11,38,0.19,0.82,0.46,0.67,hormonal_risk
55,76,67,78,33,8,31,0.28,0.68,0.14,0.5,toxin_risk
87,36,36,31,71,4,14,0.43,0.36,0.057171083042027865,0.0,balanced_user
66,45,90,46,46,6,27,0.39,0.41,0.02,0.73,processed_food_heavy
58,50,62,50,49,11,39,0.24,0.16,0.27,0.59,toxin_risk
85,76,61,53,48,5,19,0.13,0.63,0.3057769864065082,0.71,hormonal_risk
25,52,73,42,39,2,12,0.27,0.61,0.13,0.0,processed_food_heavy
64,75,76,37,44,2,7,0.37,0.79,0.04,0.92,processed_food_heavy
58,47,25,45,60,14,53,0.89,0.45,0.0,0.69,healthy_trend
47,56,60,65,41,6,28,0.32,0.77,0.15,0.89,processed_food_heavy
73,34,42,9,72,4,13,0.5,0.49,0.0,0.8,balanced_user
39,86,95,52,26,3,19,0.41,0.85,0.01628749443344295,0.77,processed_food_heavy
79,20,42,45,68,1,1,0.48,0.26,0.3,0.72,balanced_user
45,67,34,35,52,6,25,0.26,0.59,0.29,0.56,toxin_risk
60,20,12,32,74,17,60,0.59,0.15,0.08261663029552534,0.0,healthy_trend
66,45,45,45,57,10,38,0.66,0.23,0.055742999645756394,0.51,balanced_user
27,61,75,40,37,3,12,0.33,0.43,0.03,0.94,processed_food_heavy
95,35,25,11,81,17,68,0.58,0.35,0.28,0.89,healthy_trend
45,52,66,61,41,1,6,0.21,0.58,0.83,0.25,hormonal_risk
77,59,49,55,53,6,34,0.5,0.44,0.29,0.89,balanced_user
33,68,82,15,42,8,27,0.09,0.39,0.03,0.78,processed_food_heavy
20,56,42,35,46,6,25,0.64,0.72,0.08570933440112706,0.68,balanced_user
34,87,71,33,35,9,39,0.29,0.93,0.07,0.84,toxin_risk
91,27,44,19,75,8,29,0.4,0.45,0.22,0.0,balanced_user
38,64,53,22,49,3,20,0.45,0.73,0.27,0.49,balanced_user
66,74,100,39,38,1,1,0.06,0.73,0.08,0.79,processed_food_heavy
67,73,73,49,43,4,17,0.12,0.75,0.03,0.83,processed_food_heavy
55,52,71,9,55,14,54,0.56,0.65,0.06,0.78,balanced_user
100,58,43,33,66,9,47,0.33,0.38,0.07,0.52,toxin_risk
29,79,94,48,27,2,6,0.16,0.76,0.05,0.83,processed_food_heavy
43,61,78,37,41,1,15,0.3,0.56,0.0,0.0,processed_food_heavy
38,77,76,33,38,4,8,0.41,0.76,0.07,0.63,processed_food_heavy
65,29,18,4,78,4,12,0.51,0.04,0.14,0.44,balanced_user
33,100,60,35,34,3,15,0.56,1.0,0.017997260573733395,0.45,toxin_risk
18,92,69,49,27,3,15,0.31,0.93,0.0,0.72,toxin_risk
45,62,79,47,39,8,32,0.3,0.53,0.004737952166134353,0.99,processed_food_heavy
85,20,19,26,80,5,25,0.55,0.1,0.04178047397169061,0.66,balanced_user
57,85,53,55,41,3,18,0.43,0.95,0.024680069889703803,0.8,processed_food_heavy
59,62,75,96,31,11,37,0.23,0.63,0.43,0.21,hormonal_risk
59,62,63,43,47,5,16,0.12,0.92,0.0,0.83,processed_food_heavy
70,68,95,26,45,3,8,0.45,0.58,0.19,0.85,processed_food_heavy
68,32,50,26,65,3,9,0.75,0.48,0.18,0.41,balanced_user
72,62,61,75,43,10,35,0.43,0.6,0.13803042108145916,0.32,hormonal_risk
66,22,41,65,59,2,7,0.17,0.19,0.25188328274867117,0.0,hormonal_risk
78,41,77,29,57,13,46,0.47,0.16,0.0,0.74,balanced_user
71,92,30,26,55,3,10,0.32,0.96,0.2,0.69,toxin_risk
54,24,27,24,69,14,59,0.57,0.05,0.34,0.75,healthy_trend
58,59,0,42,64,11,34,0.44,0.61,0.1,0.77,balanced_user
48,38,56,29,56,13,54,0.74,0.25,0.02608939692712833,0.53,balanced_user
49,64,90,51,36,3,17,0.44,0.57,0.12,0.61,processed_food_heavy
55,46,61,70,44,5,18,0.3,0.59,0.83,0.62,hormonal_risk
48,55,100,72,30,2,6,0.18,0.78,0.14,0.73,processed_food_heavy
59,93,80,42,36,3,19,0.51,1.0,0.24,0.78,toxin_risk
100,21,18,19,85,2,2,0.66,0.29,0.2,0.5,healthy_trend
67,100,52,52,40,7,27,0.45,1.0,0.81,0.68,hormonal_risk
70,31,27,9,75,3,13,0.77,0.48,0.29,0.56,balanced_user
13,53,73,29,39,3,18,0.04,0.74,0.12,0.82,processed_food_heavy
86,33,46,15,73,2,5,0.42,0.24,0.24,0.41,balanced_user
79,32,22,19,76,3,11,0.68,0.36,0.11,0.87,healthy_trend
79,46,31,22,70,10,36,0.68,0.57,0.06,0.54,balanced_user
49,100,42,28,44,10,40,0.42,1.0,0.1,0.54,toxin_risk
56,58,53,57,47,2,2,0.14,0.48,0.07,0.61,processed_food_heavy
53,50,29,32,60,10,43,0.77,0.42,0.36,0.6,healthy_trend
72,26,40,14,73,8,24,0.94,0.19,0.23,0.55,healthy_trend
38,81,100,18,34,5,25,0.21,0.9,0.02,0.86,processed_food_heavy
56,99,48,12,49,2,1,0.2,1.0,0.04187884695896622,0.56,toxin_risk
62,66,63,80,38,5,19,0.37,0.66,0.74,0.0,hormonal_risk
80,38,50,0,73,16,60,0.87,0.33,0.29,0.89,healthy_trend
55,67,63,89,34,3,20,0.19,0.59,0.33,0.71,hormonal_risk
46,61,56,40,47,3,15,0.52,0.43,0.2555123870689823,0.23,hormonal_risk
66,55,49,30,58,9,44,0.17,0.73,0.15,0.58,toxin_risk
27,73,81,24,37,1,3,0.2,0.85,0.08,0.61,processed_food_heavy
98,81,54,45,54,7,21,0.15,0.79,0.55,0.24,hormonal_risk
36,64,64,31,44,6,32,0.38,0.65,0.01,0.6,processed_food_heavy
54,30,31,14,69,12,48,0.77,0.0,0.07742044886912489,0.61,balanced_user
35,84,39,57,38,11,37,0.65,0.84,0.24,0.43,balanced_user
25,86,65,51,30,1,7,0.37,0.81,0.0431213717662149,0.77,processed_food_heavy
82,0,18,42,80,7,27,0.5,0.06,0.09,0.57,balanced_user
71,57,34,80,50,12,51,0.37,0.56,0.76,0.59,hormonal_risk
24,47,82,42,38,11,42,0.57,0.61,0.22,0.87,balanced_user
53,66,50,54,45,8,34,0.05,0.73,0.17,0.82,processed_food_heavy
58,33,59,19,61,9,36,0.8,0.43,0.07,0.83,healthy_trend
86,75,38,58,53,12,63,0.24,0.69,0.91,0.5,hormonal_risk
31,95,60,75,25,4,13,0.35,0.74,0.07,0.67,processed_food_heavy
56,87,68,59,35,3,17,0.2,0.89,0.24,0.5,toxin_risk
43,68,59,78,34,12,47,0.52,0.63,0.0,0.44,hormonal_risk
42,62,77,45,39,6,28,0.19,0.58,0.14,0.71,processed_food_heavy
72,26,44,32,67,16,69,0.83,0.34,0.09373943327349653,0.49,healthy_trend
51,41,55,72,45,11,48,0.22,0.24,0.74,0.74,hormonal_risk
62,100,40,87,33,7,29,0.48,0.98,0.72,0.0,hormonal_risk
41,65,85,23,42,5,18,0.32,0.61,0.01,0.94,processed_food_heavy
53,43,16,35,64,16,72,0.63,0.54,0.06,0.54,healthy_trend
44,99,23,48,43,3,24,0.56,1.0,0.24,0.75,toxin_risk
46,47,51,30,54,4,23,0.42,0.56,0.23,0.46,balanced_user
76,49,17,25,71,2,6,0.81,0.57,0.15,0.49,healthy_trend
27,78,74,89,21,8,38,0.52,0.77,0.21197177384998575,0.67,hormonal_risk
64,80,65,43,44,2,1,0.24,0.75,0.06,0.74,processed_food_heavy
64,56,17,20,67,13,48,0.77,0.87,0.0,0.67,healthy_trend
32,51,46,2,58,4,7,0.35,0.41,0.041627799273026116,0.0,balanced_user
23,66,78,65,28,3,21,0.13,0.73,0.12,0.95,processed_food_heavy
63,34,48,20,65,3,13,0.68,0.28,0.31,0.66,balanced_user
45,60,62,79,36,7,29,0.35,0.72,0.3456538319927507,0.28,hormonal_risk
48,88,80,60,30,3,8,0.36,0.83,0.17,0.67,toxin_risk
82,49,31,26,69,1,5,0.4,0.32,0.29,0.63,balanced_user
58,17,32,16,73,17,71,0.62,0.21,0.28,0.54,healthy_trend
44,53,41,68,45,2,8,0.2,0.58,0.23736886957689757,0.63,hormonal_risk
55,87,44,17,51,1,3,0.26,1.0,0.0504476097857314,0.94,toxin_risk
66,36,14,28,72,5,15,0.36,0.31,0.0,0.59,balanced_user
95,35,36,49,68,6,29,0.57,0.35,0.24,0.66,healthy_trend
75,39,0,26,77,12,48,0.72,0.42,0.04191726946949316,0.0,healthy_trend
99,17,43,14,81,1,1,0.63,0.17,0.19,0.88,healthy_trend
91,6,0,15,92,2,3,0.63,0.06,0.34,0.6,healthy_trend
56,67,29,52,52,10,41,0.29,0.71,0.06383979181888881,0.81,toxin_risk
59,55,41,44,54,5,13,0.16,0.56,0.2,0.0,toxin_risk
43,16,44,41,60,5,21,0.61,0.16,0.04470141343336692,0.78,balanced_user
47,53,33,7,63,6,29,0.66,0.87,0.12850507107731923,0.45,healthy_trend
65,16,44,0,76,13,50,0.55,0.17,0.04423043802619596,0.66,balanced_user
44,38,41,23,60,13,52,0.51,0.34,0.25,0.8,balanced_user
73,90,36,34,53,5,23,0.37,0.93,0.09,0.59,toxin_risk
46,61,49,66,42,3,8,0.3,0.58,0.16,0.0,processed_food_heavy
80,69,100,100,27,3,10,0.54,0.79,0.62,0.25,hormonal_risk
58,55,91,73,34,4,20,0.3,0.52,0.14,0.63,processed_food_heavy
53,73,24,100,39,6,20,0.34,0.9,0.63,0.53,hormonal_risk
51,13,60,68,52,5,20,0.2,0.05,0.58,0.52,hormonal_risk
68,31,22,17,74,11,45,0.69,0.41,0.09,0.0,healthy_trend
53,81,60,44,42,3,11,0.37,0.72,0.17,0.94,toxin_risk
79,39,10,19,77,8,37,0.53,0.31,0.13,0.65,balanced_user
53,71,59,34,47,2,14,0.14,0.65,0.09,0.83,processed_food_heavy
57,97,58,100,25,3,17,0.14,0.7,0.8,0.62,hormonal_risk
68,35,34,34,66,2,1,0.86,0.47,0.39,0.71,healthy_trend
57,63,80,55,39,3,4,0.2,0.76,0.03,0.96,processed_food_heavy
39,90,48,25,44,2,7,0.3,0.93,0.0,0.93,toxin_risk
58,62,40,84,43,2,1,0.23,0.78,0.37365082859014925,0.47,hormonal_risk
70,32,29,26,70,8,32,0.77,0.22,0.33,0.54,healthy_trend
54,88,45,19,50,4,17,0.27,0.78,0.32,0.87,toxin_risk
70,40,34,36,65,9,36,0.72,0.37,0.16237216098902096,0.75,balanced_user
30,49,25,27,57,7,33,0.65,0.53,0.21,0.85,balanced_user
75,84,88,58,36,2,18,0.42,0.8,0.058221689001680524,0.92,processed_food_heavy
75,59,16,30,67,6,27,0.73,0.64,0.28,0.77,balanced_user
97,26,24,27,80,2,12,0.65,0.37,0.12754743444183375,0.61,healthy_trend
100,67,59,65,52,9,31,0.45,0.66,0.1,0.89,toxin_risk
97,45,23,0,82,18,70,0.87,0.37,0.22,0.75,healthy_trend
16,48,97,65,26,8,27,0.39,0.47,0.15,0.76,processed_food_heavy
53,22,26,4,75,16,70,0.62,0.2,0.34,0.76,healthy_trend
47,29,56,33,57,3,12,0.78,0.19,0.06911815778222115,0.55,balanced_user
45,52,94,63,34,3,15,0.4,0.54,0.17,0.67,processed_food_heavy
48,60,61,34,48,3,4,0.35,0.69,0.1,0.84,toxin_risk
75,54,59,47,53,11,53,0.69,0.29,0.15,0.47,balanced_user
59,58,52,100,37,3,13,0.15,0.6,0.87,0.22,hormonal_risk
26,61,71,28,41,7,29,0.14,0.84,0.19,0.0,processed_food_heavy
24,39,44,54,46,10,43,0.22,0.32,0.11,0.84,toxin_risk
67,90,57,37,45,9,40,0.32,1.0,0.3,0.51,toxin_risk
64,42,21,13,72,16,52,0.88,0.26,0.23,0.59,healthy_trend
68,100,83,53,33,7,27,0.27,1.0,0.06,0.78,processed_food_heavy
100,14,28,41,79,15,59,0.69,0.24,0.0,0.87,healthy_trend
30,87,73,66,26,3,14,0.33,0.71,0.07,0.73,processed_food_heavy
100,13,53,28,76,2,3,0.68,0.2,0.27,0.0,healthy_trend
56,61,56,13,56,7,37,0.42,0.51,0.1029538214746949,0.74,balanced_user
78,66,61,15,59,5,27,0.37,0.62,0.26,0.76,balanced_user
100,35,26,28,77,11,39,0.94,0.23,0.07,0.74,healthy_trend
31,94,78,48,27,4,18,0.02,0.84,0.14,0.64,processed_food_heavy
83,43,32,2,76,9,40,0.8,0.32,0.3,0.62,healthy_trend
55,65,45,36,52,6,20,0.35,0.61,0.0,0.58,toxin_risk
26,41,35,47,50,7,31,0.13,0.55,0.34350978267952587,0.48,hormonal_risk
45,32,36,24,63,18,78,0.82,0.29,0.17,0.57,healthy_trend
55,55,38,53,52,2,2,0.46,0.62,0.85,0.7,hormonal_risk
77,59,38,22,64,12,54,0.52,0.54,0.34,0.63,balanced_user
18,93,68,39,29,8,32,0.35,1.0,0.16,0.93,processed_food_heavy
77,52,42,36,61,5,23,0.39,0.57,0.21,0.73,balanced_user
100,0,24,5,92,10,44,0.71,0.12,0.14,0.71,healthy_trend
38,70,93,55,30,7,25,0.34,0.65,0.65,0.7,hormonal_risk
28,67,41,84,34,10,34,0.36,0.66,0.33901087450334627,0.28,hormonal_risk
65,48,46,11,65,14,50,0.47,0.52,0.23,0.46,balanced_user
59,72,40,100,36,12,51,0.47,0.77,0.5,0.42,hormonal_risk
100,100,44,33,55,6,21,0.26,0.96,0.2,0.76,toxin_risk
61,53,91,39,44,4,15,0.19,0.39,0.04,0.91,processed_food_heavy
64,84,15,33,58,13,47,0.42,0.9,0.16,0.57,balanced_user
34,55,81,67,32,3,4,0.03,0.71,0.13,0.89,processed_food_heavy
45,64,56,45,45,5,14,0.16,0.58,0.006730527599523144,0.0,processed_food_heavy
40,35,41,29,58,5,17,0.63,0.47,0.22,0.73,balanced_user
75,86,72,48,42,11,43,0.44,1.0,0.25,0.76,toxin_risk
70,65,69,95,35,7,36,0.38,0.57,0.38,0.36,hormonal_risk
79,24,10,16,82,10,39,0.57,0.27,0.06832270750295663,0.55,healthy_trend
60,50,40,99,42,3,11,0.42,0.33,0.0,0.49,hormonal_risk
66,58,51,32,56,16,71,0.57,0.52,0.2,0.79,healthy_trend
43,64,55,28,49,3,14,0.5,0.6,0.19,0.5,toxin_risk
65,48,35,9,68,11,42,0.74,0.49,0.31,0.83,balanced_user
89,53,72,85,44,3,11,0.44,0.67,0.15608422094775798,0.51,hormonal_risk
72,29,12,0,82,12,49,0.63,0.19,0.1354069948730884,0.85,healthy_trend
50,82,73,46,37,1,13,0.37,0.89,0.15,0.52,toxin_risk
55,76,36,32,52,10,37,0.5,0.55,0.04825960015431575,0.0,toxin_risk
75,44,76,56,49,3,6,0.22,0.2,0.0,0.9,processed_food_heavy
84,18,26,43,74,12,48,0.73,0.26,0.28,0.63,healthy_trend
89,57,48,8,69,13,49,0.68,0.42,0.23008588955405862,0.89,healthy_trend
46,89,82,57,29,5,21,0.06,0.75,0.17,0.0,processed_food_heavy
83,12,38,0,83,6,23,0.62,0.05,0.14,0.79,healthy_trend
100,21,65,29,71,15,56,0.63,0.34,0.2,0.65,healthy_trend
56,66,43,40,51,11,42,0.72,0.62,0.31,0.0,balanced_user
45,61,61,53,42,12,46,0.48,0.71,0.87,0.46,hormonal_risk
49,66,46,66,42,7,22,0.45,0.75,0.65,0.49,hormonal_risk
72,75,37,46,53,3,11,0.45,0.69,0.31,0.66,toxin_risk
77,54,48,6,67,10,38,0.7,0.56,0.25,0.0,balanced_user
32,54,58,26,48,7,31,0.32,0.56,0.02,0.87,processed_food_heavy
63,71,60,62,42,3,8,0.32,0.48,0.06162859046784677,0.66,toxin_risk
42,79,31,16,54,3,15,0.27,0.83,0.21,0.74,toxin_risk
68,97,43,93,33,4,24,0.23,0.8,0.10662686519370504,0.58,hormonal_risk
44,72,87,72,28,1,1,0.2,0.8,0.17,0.92,processed_food_heavy
68,18,44,16,72,5,27,0.42,0.34,0.10198765991855144,0.0,balanced_user
65,73,51,46,48,7,22,0.42,0.86,0.29,0.61,toxin_risk
69,94,61,31,45,3,18,0.23,1.0,0.0,0.49,toxin_risk
61,33,62,49,54,3,7,0.42,0.35,0.0,0.67,processed_food_heavy
83,59,73,29,55,13,51,0.77,0.58,0.18,0.87,balanced_user
53,100,53,8,48,12,46,0.56,0.81,0.03632660784950809,0.65,toxin_risk
58,48,75,34,50,3,18,0.28,0.41,0.33,0.77,toxin_risk
34,67,55,49,40,6,25,0.32,0.9,0.42053633474330826,0.64,hormonal_risk
49,48,14,53,58,12,43,0.7,0.61,0.13,0.76,healthy_trend
69,33,35,51,62,11,34,0.78,0.42,0.26,0.5,balanced_user
79,59,71,39,52,5,13,0.72,0.86,0.25,0.47,balanced_user
97,0,45,24,82,6,28,0.76,0.0,0.08,0.63,healthy_trend
99,24,28,40,76,9,36,0.75,0.28,0.08,0.56,healthy_trend
85,50,42,30,65,11,33,0.58,0.65,0.18,0.73,healthy_trend
61,72,41,13,58,2,2,0.5,0.7,0.34,0.92,toxin_risk
54,34,26,25,67,12,56,0.74,0.35,0.021329761425859368,0.89,balanced_user
74,47,21,3,75,17,62,0.72,0.49,0.08130105309456973,0.0,healthy_trend
64,76,82,38,42,4,26,0.14,0.86,0.07,0.84,processed_food_heavy
68,89,70,71,34,8,34,0.38,0.8,0.2625596380896062,0.69,hormonal_risk
33,68,68,90,26,7,25,0.53,0.69,0.1684794579650341,0.49,hormonal_risk
48,60,38,23,56,8,27,0.6,0.56,0.25,0.65,balanced_user
75,81,56,100,34,6,30,0.19,0.66,0.36,0.0,hormonal_risk
94,76,60,19,59,1,1,0.35,0.8,0.0,0.52,toxin_risk
98,17,44,24,78,15,61,0.7,0.0,0.4,0.72,healthy_trend
55,97,47,55,39,2,1,0.39,1.0,0.1,0.69,processed_food_heavy
36,79,78,89,22,10,36,0.14,0.74,0.0,0.0,hormonal_risk
70,39,39,21,67,2,8,0.57,0.2,0.19,0.44,balanced_user
90,21,28,14,81,3,16,0.64,0.15,0.13,0.9,healthy_trend
73,68,81,12,53,2,20,0.16,0.66,0.016230923227439548,0.68,processed_food_heavy
51,100,36,72,35,6,22,0.23,0.87,0.13,0.71,toxin_risk
58,93,78,45,35,2,10,0.06,0.96,0.08,0.65,processed_food_heavy
88,54,41,84,52,2,12,0.38,0.49,0.81,0.33,hormonal_risk
79,25,25,14,78,7,24,0.6,0.29,0.17,0.85,healthy_trend
26,69,23,53,45,10,45,0.48,0.82,0.18,0.79,toxin_risk
52,67,51,33,50,3,16,0.59,0.61,0.31,0.85,balanced_user
38,93,54,26,41,2,7,0.5,0.7,0.34,0.75,toxin_risk
54,78,37,18,55,5,17,0.21,0.71,0.017485197350513938,0.91,toxin_risk
67,98,16,47,51,3,11,0.48,0.86,0.23,0.47,toxin_risk
100,50,48,37,66,14,53,0.77,0.38,0.23,0.6,balanced_user
43,91,65,42,36,2,15,0.05,0.88,0.05,0.74,processed_food_heavy
66,44,7,46,67,10,36,0.45,0.54,0.22,0.64,balanced_user
31,78,38,35,45,3,2,0.21,0.78,0.23,0.82,toxin_risk
45,75,58,5,51,3,28,0.35,0.78,0.09824979861923319,0.91,toxin_risk
66,48,21,29,67,13,55,0.57,0.59,0.0,0.59,healthy_trend
44,30,22,3,72,6,22,0.78,0.28,0.15,0.56,balanced_user
63,57,90,88,32,10,35,0.13,0.57,0.88,0.45,hormonal_risk
73,37,30,50,64,10,39,0.5,0.46,0.25,0.48,balanced_user
32,77,36,57,40,12,43,0.1,0.66,0.73,0.69,hormonal_risk
40,78,44,38,45,12,44,0.15,0.73,0.27,0.54,toxin_risk
55,71,41,81,40,7,26,0.22,0.64,0.31,0.81,toxin_risk
71,82,87,36,41,2,6,0.22,0.79,0.05336515371471067,0.47,toxin_risk
53,23,79,27,56,7,34,0.39,0.11,0.35,0.6,balanced_user
29,80,60,91,24,4,18,0.27,1.0,0.39,0.47,hormonal_risk
36,61,50,38,46,7,41,0.71,0.33,0.09,0.64,balanced_user
